,text,Sarcasm1
680,"""Αλέξη εγώ ήμουν Πασοκ και σε ψηφίζω"" Έλα ρε! μόνο εσυ! #ekloges15",Sarcastic
681,Ενοχλημένη η ΝΔ από δήλωση Κώστα Αρβανίτη: Αποκάλεσε τον πρωθυπουργό ''Μ.....'' (video) http://t.co/6Dqr56VKBD,OK
682,@avgerinosx Επίθεση ΝΔ σε ΕΣΗΕΑ για τη δήλωση Αρβανίτη http://t.co/HRBEsVH2Vi @FREEDYBRUNA,OK
683,. @freedybruna Επίθεση ΝΔ σε ΕΣΗΕΑ για τη δήλωση Αρβανίτη http://t.co/bgv9SAEJ3n @zappasaspa,OK
684,. @freedybruna Επίθεση ΝΔ σε ΕΣΗΕΑ για τη δήλωση Αρβανίτη http://t.co/6TATuEqqDp @zappasaspa,OK
685,"Δήλωση του Π. Σκουρλέτη, εκπρόσωπου Τύπου του ΣΥΡΙΖΑ, για την ομιλία του κ. Σαμαρά | ΣΥΡΙΖΑ http://t.co/WujeRwfFig",OK
686,Υποψήφιος της ΝΔ ο καταδικασμένος.... http://t.co/7ZvnZf7Hsh via @atypos_com,OK
687,"#Patra, #Greece: Υποψήφιοι βουλευτές Αχαΐας με τη Νέα Δημοκρατία http://t.co/XWJyazlxyd",OK
688,Ομιλία Νίκου Ανδρουλάκη Γραμματέα της ΚΠΕ του ΠΑΣΟΚ στην Πανελλαδική Προγραμματική Συνδιάσκεψη http://t.co/5yPLuIoLbF,OK
689,Ο Θύμιος Σώκος στηρίζει το Κίνημα Δημοκρατών Σοσιαλιστών http://t.co/MJZDoLb64o,OK
690,Το σποτ της ΝΔ έχει κρυφό μήνυμα για το γήπεδο της ΑΕΚ ...,Sarcastic
691,"Σποτ ΝΔ με Σαμαρά να προσπαθεί να κάνει κοντρόλ και Μαρκαριάν από τον πάγκο να φωνάζει ""ΤΙ ΜΑΛΑΚΑ ΕΙΝΑΙ, ΤΙ ΜΑΛΑΚΑ ΕΙΝΑΙ!"" #ekloges2015",Sarcastic
692,Και τα μυαλά στο γήπεδο: Το πρώτο τηλεοπτικό σποτ της ΝΔ :: left.gr http://t.co/fE8w2yeIZI,Sarcastic
693,Φαντάζομαι το σποτ της ΝΔ με Καραμανλή και εκστασιάζομαι.,Sarcastic
694,Nooz.gr : Οριακή αυτοδυναμία ΣΥΡΙΖΑ δείχνει δημοσκόπηση της Αυγής http://t.co/YohOvCrFTS via @sharethis,OK
695,"Την τελευταία φορά που πρόεδρος της ΝΔ προσπάθησε να παίξει μπάλα και να φτιάξει ""γήπεδο"" κατέληξε με ρίξη μηνίσκου https://t.co/VeP0qR7KJZ",Sarcastic
696,ΑΠΑΝΤΗΣΗ ΤΟΥ ΧΡΗΣΤΟΥ ΚΕΛΛΑ ΣΤΟΝ ΣΥΡΙΖΑ ΛΑΡΙΣΑΣ http://t.co/E9jCKgdwHT,OK
697,"Στο 8% η διαφορά σε δημοσκόπηση της Public Issue, αυτοδύναμος ο ΣΥΡΙΖΑ http://t.co/MZe1ygcaZD",OK
698,έλα αλήθεια εκεί στην ΝΔ πληρώσατε για αυτό το εμετικό σποτάκι;#ekloges2015,Sarcastic
699,ΑΠΟΧΩΡΗΣΗ ΒΟΜΒΑ των εκπροσώπων του ΣΥΡΙΖΑ από την εκπομπή του ΤΡΑΓΚΑ!! ΔΕΙΤΕ και βγάλτε ΣΥΜΠΕΡΑΣΜΑΤΑ ! http://t.co/dKRGAaiUP5,OK
700,Αν έχουν χιούμορ στο ΣΥΡΙΖΑ θα κάνουν σποτάκι με τον πατέρα του Νικόλα να λέει στο παιδί του να μην κάνει παρέα με μ@λάκες.,Sarcastic
701,Εκλογές 2015: Τα ψηφοδέλτια του ΠΑΣΟΚ http://t.co/Ew1gLC0Ic3,OK
702,Στο σποτ της ΝΔ ο Σαμαράς γράφει στα π@π@ρια του τα άλλα παιδάκια και μιλάει μόνο με τον Νικόλα..Όπως κάνει και στους διορισμούς...,Sarcastic
703,Στο επόμενο σποτ της ΝΔ ο Σαμαράς θα εξηγεί σε ελληνοαφρικανούς έφηβους μπασκετμπολίστες ότι Έλληνας γίνεσαι μόνο μέσω των NBA drafts.,Sarcastic
704,@TreloKouneli: Δείτε το πρώτο τηλεοπτικό σποτ της ΝΔ http://t.co/LXunpQ48uC via @avgerinosx,OK
705,"Στο σποτ της ΝΔ τα παιδιά τα είχαν δώσει βαρβιτουρικα, αλλιώς θα τα είχαν κάνει όλα πουτανα.",Sarcastic
706,3ο κόμμα σιγουρα η ΧΑ παιδιά μην πιστεύετε δημοσκοπήσεις. αρκετοί ψηφοφόροι της ντρέπονται να το πούνε στις έρευνες,OK
707,"Μαλάκες κιαυτοί @pascal_: 3ο κόμμα σιγουρα η ΧΑ παιδιά μην πιστεύετε δημοσκοπήσεις,αρκετοί ψηφοφόροι της ντρέπονται να το πούνε στις έρευνες",OK
708,Ποιόν τοποθέτησε η ΝΔ στη θέση του αποχωρήσαντος Απ. Σταύρου http://t.co/KFKSpyf77l,OK
709,Ο Σαμαράς προσπαθεί να πάρει ψήφους από την Χρυσή Αυγή αλλά ....η προσπάθεια του θα αποτύχει,OK
710,Public Issue: Άνοιγμα τις ψαλίδας πτώση των μικρών κομμάτων και αυτοδυναμία ΣΥΡΙΖΑ - http://t.co/dw8DNL3P5S via @Shareaholic,OK
711,Τι ατυχία να σε λένε #elenimenegaki και να είσαι υποψήφια με το ΚΚΕ #ekloges2015,Sarcastic
712,Αντιπροσωπεία του ΣΥΡΙΖΑ στο Παρίσι http://t.co/7uxEnFM0qr,OK
713,Γ. Παπανδρέου: Το Κίνημα Δημοκρατών Σοσιαλιστών εγγυάται ότι η χώρα δεν θα πάει πίσω http://t.co/t8mXXbjc4H,OK
714,Δείτε το πρώτο τηλεοπτικό σποτ της ΝΔ  http://t.co/LLxLdhhM8x,OK
715,@atsipras με τους συνδικαλιστές του ΠΑΣΟΚ μαζι σου ναι σε πιστεύουμε http://t.co/SbKyua24jA,Sarcastic
716,Δείτε το πρώτο τηλεοπτικό σποτ της ΝΔ http://t.co/jEr7Ys2Viu,OK
717,Ολοι οι υποψήφιοι της ΝΔ στις εκλογές 2015 [λίστες] http://t.co/rYQ2gl6xXa,OK
718,Έκλεισε το ψηφοδέλτιο της Ν.Δ. στην Περιφερειακή Ενότητα Φλώρινας –Δείτε τους υποψήφιους. http://t.co/34orHghpyV,OK
719,"Όταν το ΠΑΣΟΚ τα ""έπαιρνε στο κρανίο"" με τα αντεθνικά καμώματα του ΓΑΠ | ΜΑΤΙ GR: http://t.co/E8bzlYwaUz",OK
720,Αν ειχε χιούμορ ο ΣΥΡΙΖΑ θα έφτιαχνε σποτάκι με τον Σαμάρα να κανει κοντρόλ και τον Λαφαζανη να ερχεται απο πισω και να τον κλαδευει,Sarcastic
721,Ο Σαμαράς κάνει κόλπα με την μπάλα στο προεκλογικό σποτ της ΝΔ http://t.co/9vMyT4tFae,OK
722,«Το οικονομικό πρόγραμμα της ΝΔ αποτελεί επιτομή του καπιταλισμού» http://t.co/G5GzznZYd1,OK
723,«Το οικονομικό πρόγραμμα της ΝΔ αποτελεί επιτομή του καπιταλισμού» http://t.co/xqV6c7UAM4,OK
724,@bathitweet Ο Σαμαράς έγινε... Γιώργος και παίζει μπάλα στο πρώτο προεκλογικό σποτ της ΝΔ http://t.co/4izVW1Uc4E @damalakes @kali_nda,Sarcastic
725,Public Issue: 8 μονάδες μπροστά ο ΣΥΡΙΖΑ και αυτοδύναμος! :: left.gr http://t.co/ZbMMjywuz0,OK
726,Επιστολή καταπέλτης του Μίκη Θεοδωράκη κατά του Αλέξη Τσίπρα και του ΣΥΡΙΖΑ http://t.co/H8mS0QE7MJ,OK
727,"Νέα δημοσκόπηση δίνει προβάδισμα 2,6 ποσοστιαίων μονάδων στον ΣΥΡΙΖΑ http://t.co/YujIXuLo7V",OK
728,Έτσι θα έπρεπε να είναι το σποτ της ΝΔ http://t.co/gO2GYeJGeW,Sarcastic
729,@avgerinosx ΕΚΛΟΓΕΣ 2015: Σφάζονται τα «παλικάρια» της ΝΔ στη Β’Αθήνας http://t.co/q9I0tHSXIX @damalakes @kali_nda,OK
730,ΕΚΛΟΓΕΣ 2015: Σφάζονται τα «παλικάρια» της ΝΔ στη Β’Αθήνας http://t.co/NsIWViFoyC via @hellasforcecom,OK
731,"Στο σποτ του σύριζα ο Τσιπρας θα μιλάει σε πιτσιρίκια, παιδιά μεταναστών, από τον παιδικό σταθμό του Ερνέστο.",Sarcastic
732,"η αλήθεια είναι πως μετά τη διαφήμιση σύριζα πως  ""η ελπίδα έρχεται"" περίμενα ο Σαμαράς να απαντήσει με Μπεσυ Αργυρακη",Sarcastic
733,Τσίπρας: Οι 7 άμεσες προτεραιότητες της κυβέρνησης ΣΥΡΙΖΑ για να ξαναγίνει η Ελλάδα… http://t.co/yBmzWLMIX7 http://t.co/L6n8kAMrxf,OK
734,"Στο ΣΥΡΙΖΑ λέει το μονο που κάνουν ειναι να βρίζουν,του απαντώ γιατι το λες αυτο γαμω την μπανα'ι'αμ και παρεξηγήθηκε!  Δεν εχει @twitter",Sarcastic
735,"Γιούλη Κοκκότη,Υποψ, βουλευτής  στο Ν Αχαιας με τη ΧΡΥΣΗ ΑΥΓΗ http://t.co/9ztrlYWcfV",OK
736,ΒΔΕΛΛΑ ΗΠΕΙΡΟΣ Εντός και Εκτός συνόρων - Παρουσίαση υποψηφίων ΣΥΡΙΖΑ στην Ηγουμενίτσα http://t.co/hxS3cld1z6,OK
737,"«Στα ψηφοδέλτια του ΚΚΕ συμμετέχουν αγωνιστές, όχι γυρολόγοι» http://t.co/Li0lURXo3d",OK
738,Αν ειχαν λιγο χιουμορ εκει στη Νεα Δημοκρατια το μικρο θα επρεπε να τον ελεγαν Αλεξη.,Sarcastic
739,Αντιπροσωπεία του ΣΥΡΙΖΑ στο Παρίσι την Κυριακή http://t.co/7kHDAaqtYO,OK
740,Οριακή αυτοδυναμία του ΣΥΡΙΖΑ δείχνει νέα δημοσκόπηση http://t.co/pu6vPDwuxq,OK
741,"@thanosplevris Αν βγεί ο Σύριζα με άλλο ένα κόμμα, δεν πρόκειται να αλλάξουν την ήδη υπάρχουσα κατάσταση με την Ευρώπη.",OK
742,"@monahus Εξαρτάται από το πόσα κόμματα θα μπουν στη Βουλή. ΝΔ εκτιμούν 36-38 για ΣΡΖ, 28-30 για αυτούς...",OK
743,@notos6 @PORTAPORTA @anexartitoi και φυσικά κι ο blogger @avgerinosx,OK
744,6. #astpaok 7. Ραχηλ 8. Παναγιωτη 9. #CharlieHebdo 10. ΠΑΣΟΚ  2015/1/10 23:46 EET #trndnl2015 http://t.co/zrG3roft0G,OK
745,Αντιπροσωπεία του ΣΥΡΙΖΑ την Κυριακή στο Παρίσι http://t.co/fAYQSZ0MxL,OK
746,τις διαφημίσεις του ΣΥΡΙΖΑ στο You Tube τις χρεωνόμαστε;,Sarcastic
747,Οριακή αυτοδυναμία του ΣΥΡΙΖΑ δείχνει νέα δημοσκόπηση http://t.co/FfdmZDMM1e http://t.co/ISeRR1Mqgu,OK
748,"Πρωτέυοντα ρόλο για τους αγροτικούς συνεταιρισμούς, θέλει ο Αλ. Τσίπρας - οι προτάσεις του ΣΥΡΙΖΑ http://t.co/nvbsHWS7nT via @paseges",OK
749,"Ψήφο για ΑΞΙΟΠΡΕΠΕΙΑ, ΔΙΚΑΙΟΣΥΝΗ, ΔΗΜΟΚΡΑΤΙΑ. Ψήφο στο ΣΥΡΙΖΑ http://t.co/9dM4n9Hiyu",OK
750,"""Εμείς φτιάχνουμε το γήπεδο"": Το πρώτο #spot της ΝΔ http://t.co/FGHluHxJUF http://t.co/EejBMna6IL via @YouTube",OK
751,Της... δημοσκόπησης το ανάγνωσμα - Σταθερά πρώτος ο ΣΥΡΙΖΑ ... - Newsit http://t.co/CpEn0g1VF6,OK
752,Ο «ξαφνικός έρωτας» της διαπλοκής με τον ΣΥΡΙΖΑ http://t.co/QThbHA1irN via @TheTOC_gr,OK
753,ΝΙΚΟΛΑΟΣ ΛΕΜΟΝΤΖΗΣ: Η ΧΡΥΣΗ ΑΥΓΗ ΕΙΝΑΙ ΕΝΑΝΤΙΟΝ ΟΛΩΝ - YouTube http://t.co/Cc4OLe7Hyh,OK
754,-Κοίτα πανηγυρίζει ο μουρούτης νεκρούς  -Κοίτα είπε στέλεχος του Συριζα τον Σαμαρά μαλάκα  Πολιτικός αντίλογος με επιχειρήματα όχι μαλακίες,Sarcastic
755,"Δημοσκόπηση Κάπα Research: Μόνο 2,6% πλέον το προβάδισμα ΣΥΡΙΖΑ http://t.co/3JavVxOmNr",OK
756,αν ο @syriza_gr @atsipras @giorgoskyritsis @papadimoulis κανει μιντιακη στροφη οπως λενε κακες γλωσσες να ξερει οτι τελειωσε...,OK
757,"Δημοσκόπηση Κάπα Research: Μόνο 2,6% πλέον το προβάδισμα ΣΥΡΙΖΑ http://t.co/VbVn15ke4A",OK
758,Βενιζέλος: Το ΠΑΣΟΚ πάει για ιστορική νίκη στις 25 Ιανουαρίου http://t.co/luY3jVD7FZ,OK
759,"Η ""ΠΡΟΦΗΤΙΚΗ"" ΓΕΛΟΙΟΓΡΑΦΙΑ ΤΩΝ ""ΝΕΩΝ"" ΟΜΟΛΟΓΕΙ ΠΩΣ Η ΧΡΥΣΗ ΑΥΓΗ ΘΑ ΛΑΒΕΙ ΤΗΝ ΤΡΙΤΗ ΕΝΤΟΛΗ !!! http://t.co/ffXgIvHVxo",OK
760,"Εγκαίνια του εκλογικού κέντρου - παρουσίαση του ψηφοδελτίου του ΣΥΡΙΖΑ ΠΕ Κοζάνης, στην Πτολ/δα http://t.co/Hg5kLbyRqr via @wordpressdotcom",OK
761,Public Issue: 8 μονάδες μπροστά ο ΣΥΡΙΖΑ και αυτοδύναμος! :: left.gr http://t.co/GlKc35njb9,OK
762,"Όταν ο ΣΥΡΙΖΑ έκανε κριτική σε ένα σκίτσο, δεν ήταν JE SUIS CHARLIE… http://t.co/RI5p8NO94O #CharlieHebdo #syriza #ekloges",Sarcastic
763,ΑΠΟΧΩΡΗΣΗ ΒΟΜΒΑ των εκπροσώπων του ΣΥΡΙΖΑ από την εκπομπή του ΤΡΑΓΚΑ!! (ΔΕΙΤΕ ΤΟ VIDEO) http://t.co/4gukXFwYFg,OK
764,@EvaKaili  είπε αυτή που έχει μπλοκάρει το μισό τουήτα... @Katselos Ρε πόσο χαμηλά θα πέσει το ΠαΣοΚ μου λές ??,Sarcastic
765,Παρουσιάστηκαν οι θέσεις του ΠΑΣΟΚ (polispress.gr) http://t.co/qEiGhnZ6nA http://t.co/XS8ioLND5A,OK
766,Είδα το προεκλογικό σποτ της ΝΔ και εκτίμησα της διαφημίσεις του Τζάμπο.,Sarcastic
767,@nkaklamanis Τελικά βλέποντας διάφορες φωτό υποψοφίων από μαζώξεις (3 κι ο κούκος) της ΝΔ διαπίστωσα ότι οι ψοφοφόροι της δεν έχουν μαλλιά!,Sarcastic
768,"ΑΥΤΟ ΕΙΝΑΙ ΤΟ ΠΡΟΓΡΑΜΜΑ ΤΗΣ ΧΑ ΓΙΑ ΤΙΣ ΕΝΟΠΛΕΙΣ ΔΥΝΑΜΕΙΣ ΚΑΙ ΤΑ ΣΩΜΑΤΑ ΑΣΦΑΛΕΙΑΣ, ΓΙΑ ΜΙΑ ΕΛΛΑΔΑ ΙΣΧΥΡΗ ΚΑΙ ΑΣΦΑΛΗ… http://t.co/yFBaBrt36z",OK
769,Οι θέσεις της Χρυσής Αυγής για τον τομέα της Υγείας | Χρυσή Αυγή http://t.co/oELfz1nmbW,OK
770,Ο ΚΟΥΤΣΟΜΠΟΛΗΣ : Τα ψηφοδέλτια ελπίδας και ανατροπής του ΣΥΡΙΖΑ για... http://t.co/bSJM0C0hK9,OK
771,@bathitweet Με αντιπροσωπεία του ΣΥΡΙΖΑ η πορεία στο Παρίσι http://t.co/aoJ3vyupc9 @damalakes @kali_nda,OK
772,Η Φωνή του Λαού: Μηνύματα - Επιστολές: Κυριακή 11 Ιανουαρίου 2015 | Χρυσή Αυγή http://t.co/wBHIYJVSDm,OK
773,Χαοτική διαφορά μεταξύ δύο δημοσκοπήσεων -Σε ποια αγγίζει την αυτοδυναμία ο ΣΥΡΙΖΑ http://t.co/FRpPSK342o http://t.co/qZo4If9O7E,OK
774,Σήμερα η παρουσίαση των υποψήφιων βουλευτών ΣΥΡΙΖΑ Α' Θεσσαλονίκης http://t.co/DCFdCsFNun http://t.co/eBYlxqsUy2,OK
775,Άρτα: Έκλεισε με την Αθηνά Βαρυπάτη η πεντάδα υποψηφίων βουλευτών με το ΠΟΤΑΜΙ http://t.co/QSzGkUSDC6 #άρτα,OK
776,Ελεύθερος Τύπος της Κυριακής: Θετικά προσκείμενοι στη ΝΔ οι Ανάρπαστοι,OK
777,"Ποιός Έχει Προβάδισμα; - Νέα δημοσκόπηση, βγάζει μπροστά τον ΣΥΡΙΖΑ http://t.co/Dp5Bm4T777",OK
778,Σήμερα η παρουσίαση των υποψήφιων βουλευτών ΣΥΡΙΖΑ Α’ Θεσσαλονίκης http://t.co/dadqWgRrWm,OK
779,Παρουσίαση ψηφοδελτίου του ΣΥΡΙΖΑ στη Σάμο http://t.co/D1sdxjHZSQ,OK
780,Το απόλυτο ενημερωτικό blog : Αντιπροσωπεία του ΣΥΡΙΖΑ στην Πορεία Ενότητας για ... http://t.co/lAxdpBnopD,OK
781,Ο ΣΥΡΙΖΑ παρουσιάζει το ψηφοδέλτιο της Θεσσαλονίκης http://t.co/RMIpaDSTho,OK
782,Σενάριο για αυτοδυναμία ΣΥΡΙΖΑ - http://t.co/tLvqEFRppT http://t.co/gxkHjUGBU1,OK
783,ΔΗΛΩΣΗ ΜΙΚΗ ΘΕΟΔΩΡΑΚΗ : Δεν στηρίζω ΣΥΡΙΖΑ !! - του Όθωνα Ιακωβίδη http://t.co/DG583daPEN,OK
784,ΑΥΤΟΣ ΕΙΝΑΙ Ο ΣΥΡΙΖΑ - YouTube https://t.co/n7fKYVva9e(Κοινή χρήση από CM Browser),OK
785,PATRINAKI: ΤΑ ΝΕΑ ΤΗΛΕΟΠΤΙΚΑ ΣΠΟΤ ΤΗΣ Ν.Δ. ΚΑΙ Η ΡΑΓΔΑΙΑ ΕΞΕΛ... http://t.co/ywRBCicXd3,OK
